subId,NTspeed_Corrected,P_out_ncl,speed_out_ncl,TimeSeries,T_out_ncl,u_out_ncl,v_out_ncl,w_out_ncl,predict_date,Id,time_second,speed
176,6.405,1679.1,9.364,2016-04-03_14:00:00,-17.3575,-4.2214,-8.3585,0.0136,20160402,183,2016-04-03 22:00:00,6.064701618
177,6.655,1674.1,9.7597,2016-04-03_14:15:00,-17.3653,-4.4636,-8.6792,0.008,20160402,184,2016-04-03 22:15:00,5.752327375
178,6.776,1658,9.9521,2016-04-03_14:30:00,-17.3661,-4.687,-8.7793,0.0027,20160402,185,2016-04-03 22:30:00,4.75476187
179,6.781,1651.6,9.9606,2016-04-03_14:45:00,-17.3518,-4.7376,-8.7617,0.003,20160402,186,2016-04-03 22:45:00,4.104118
180,6.698,1662.8,9.8283,2016-04-03_15:00:00,-17.3236,-4.6415,-8.6633,0.0042,20160402,187,2016-04-03 23:00:00,4.686176728
181,6.566,1676.4,9.6186,2016-04-03_15:15:00,-17.2962,-4.4987,-8.5017,0.0056,20160402,188,2016-04-03 23:15:00,3.279476333
182,6.369,1689.2,9.3057,2016-04-03_15:30:00,-17.2807,-4.4065,-8.1963,0.0085,20160402,189,2016-04-03 23:30:00,3.100442436
183,6.108,1674.3,8.8915,2016-04-03_15:45:00,-17.2716,-4.3468,-7.7565,0.0115,20160402,190,2016-04-03 23:45:00,3.611078191
184,5.899,1654,8.561,2016-04-03_16:00:00,-17.2648,-4.2258,-7.4454,0.0128,20160402,191,2016-04-04 00:00:00,3.891606855
89,5.303,1602.4,7.6138,2016-04-03_16:15:00,-17.2488,-2.0516,-7.3322,0.0133,20160403,192,2016-04-04 00:15:00,5.019463141
90,5.263,1610.1,7.5514,2016-04-03_16:30:00,-17.3208,-1.9382,-7.2984,0.0111,20160403,193,2016-04-04 00:30:00,4.451275676
91,5.159,1628.8,7.3867,2016-04-03_16:45:00,-17.3347,-1.9495,-7.1248,0.0117,20160403,194,2016-04-04 00:45:00,3.285474897
92,4.964,1638.9,7.076,2016-04-03_17:00:00,-17.3334,-1.9666,-6.7973,0.0133,20160403,195,2016-04-04 01:00:00,3.134802701
93,4.792,1639.7,6.8032,2016-04-03_17:15:00,-17.3298,-1.9176,-6.5274,0.0131,20160403,196,2016-04-04 01:15:00,2.352859734
94,4.751,1632,6.7384,2016-04-03_17:30:00,-17.3227,-1.8716,-6.4732,0.0132,20160403,197,2016-04-04 01:30:00,2.197766112
95,4.813,1622.1,6.8364,2016-04-03_17:45:00,-17.331,-1.7114,-6.6188,0.0128,20160403,198,2016-04-04 01:45:00,2.760828113
96,4.926,1625.1,7.0158,2016-04-03_18:00:00,-17.3527,-1.5295,-6.847,0.0099,20160403,199,2016-04-04 02:00:00,2.932344559
97,5.037,1627.6,7.192,2016-04-03_18:15:00,-17.3718,-1.4287,-7.0486,0.0076,20160403,200,2016-04-04 02:15:00,2.757196013
98,5.157,1626.9,7.3829,2016-04-03_18:30:00,-17.3904,-1.3378,-7.2607,0.0056,20160403,201,2016-04-04 02:30:00,3.069777337
99,5.296,1628.6,7.6027,2016-04-03_18:45:00,-17.4084,-1.3628,-7.4795,0.0058,20160403,202,2016-04-04 02:45:00,2.412873987
100,5.42,1623,7.8003,2016-04-03_19:00:00,-17.4238,-1.5149,-7.6517,0.0064,20160403,203,2016-04-04 03:00:00,2.480865255
101,5.48,1610.7,7.8948,2016-04-03_19:15:00,-17.4326,-1.6846,-7.713,0.007,20160403,204,2016-04-04 03:15:00,2.675656175
102,5.515,1603.9,7.9509,2016-04-03_19:30:00,-17.4453,-1.8442,-7.7341,0.0071,20160403,205,2016-04-04 03:30:00,2.256765923
103,5.532,1600.8,7.9779,2016-04-03_19:45:00,-17.4462,-1.9663,-7.7318,0.0077,20160403,206,2016-04-04 03:45:00,2.228693
104,5.511,1597.3,7.9454,2016-04-03_20:00:00,-17.4435,-2.141,-7.6515,0.0074,20160403,207,2016-04-04 04:00:00,1.672285087
105,5.477,1586.2,7.8904,2016-04-03_20:15:00,-17.4341,-2.3067,-7.5456,0.0075,20160403,208,2016-04-04 04:15:00,1.947210339
106,5.46,1574.3,7.8635,2016-04-03_20:30:00,-17.4184,-2.4347,-7.4771,0.0062,20160403,209,2016-04-04 04:30:00,2.594527304
107,5.426,1563.3,7.8097,2016-04-03_20:45:00,-17.417,-2.6124,-7.3598,0.0065,20160403,210,2016-04-04 04:45:00,2.805916684
108,5.402,1554,7.7713,2016-04-03_21:00:00,-17.409,-2.8318,-7.2369,0.0047,20160403,211,2016-04-04 05:00:00,4.574325291
109,5.411,1548.5,7.7852,2016-04-03_21:15:00,-17.3877,-3.0377,-7.1681,0.0035,20160403,212,2016-04-04 05:15:00,3.227821203
110,5.428,1545.5,7.8126,2016-04-03_21:30:00,-17.3699,-3.2242,-7.1162,0.0038,20160403,213,2016-04-04 05:30:00,2.78770853
111,5.494,1584.3,7.9182,2016-04-03_21:45:00,-17.3556,-3.3358,-7.1813,0.005,20160403,214,2016-04-04 05:45:00,3.469001185
112,5.6,1624.4,8.0852,2016-04-03_22:00:00,-17.3484,-3.3741,-7.3475,0.006,20160403,215,2016-04-04 06:00:00,3.31308957
113,5.671,1639.1,8.1979,2016-04-03_22:15:00,-17.3457,-3.4423,-7.4402,0.0066,20160403,216,2016-04-04 06:15:00,3.130755758
114,5.711,1643.3,8.2624,2016-04-03_22:30:00,-17.3547,-3.4772,-7.4951,0.0108,20160403,217,2016-04-04 06:30:00,2.956957926
115,5.77,1642.1,8.3551,2016-04-03_22:45:00,-17.3762,-3.3294,-7.6631,0.0101,20160403,218,2016-04-04 06:45:00,3.22198493
116,5.671,1655.2,8.1979,2016-04-03_23:00:00,-17.3789,-3.2938,-7.5071,0.0086,20160403,219,2016-04-04 07:00:00,2.373173291
117,5.64,1675.6,8.1494,2016-04-03_23:15:00,-17.3386,-3.3192,-7.4428,0.009,20160403,220,2016-04-04 07:15:00,2.209062515
118,5.413,1701.8,7.7889,2016-04-03_23:30:00,-17.3043,-3.2687,-7.0698,0.0023,20160403,221,2016-04-04 07:30:00,2.21385112
119,5.194,1719.7,7.4421,2016-04-03_23:45:00,-17.2392,-3.3843,-6.6281,-0.0026,20160403,222,2016-04-04 07:45:00,2.473151892
120,4.954,1723.5,7.0602,2016-04-04_00:00:00,-17.1731,-3.3571,-6.211,-0.0035,20160403,223,2016-04-04 08:00:00,3.451035089
121,4.793,1728.4,6.8052,2016-04-04_00:15:00,-17.0983,-3.3898,-5.9008,-0.0051,20160403,224,2016-04-04 08:15:00,4.331525339
122,4.64,1738.4,6.563,2016-04-04_00:30:00,-17.0255,-3.4623,-5.5754,-0.0079,20160403,225,2016-04-04 08:30:00,4.642817693
123,4.469,1731.1,6.2917,2016-04-04_00:45:00,-16.9471,-3.4338,-5.272,-0.0095,20160403,226,2016-04-04 08:45:00,4.373591364
124,4.345,1739.2,6.094,2016-04-04_01:00:00,-16.8654,-3.3589,-5.0848,-0.011,20160403,227,2016-04-04 09:00:00,4.197464602
125,4.287,1757.8,6.0017,2016-04-04_01:15:00,-16.7983,-3.2747,-5.0296,-0.012,20160403,228,2016-04-04 09:15:00,4.33833808
126,4.279,1772.1,5.9896,2016-04-04_01:30:00,-16.7483,-3.1714,-5.0811,-0.0144,20160403,229,2016-04-04 09:30:00,3.811373231
127,4.303,1788.5,6.028,2016-04-04_01:45:00,-16.6843,-3.0993,-5.1702,-0.016,20160403,230,2016-04-04 09:45:00,3.452743803
128,4.319,1796.4,6.0538,2016-04-04_02:00:00,-16.5863,-3.0523,-5.228,-0.0182,20160403,231,2016-04-04 10:00:00,3.191642734
129,4.302,1805.2,6.0261,2016-04-04_02:15:00,-16.5281,-2.9755,-5.2403,-0.019,20160403,232,2016-04-04 10:15:00,2.95479881
130,4.293,1807.4,6.0123,2016-04-04_02:30:00,-16.4846,-2.9403,-5.2443,-0.0192,20160403,233,2016-04-04 10:30:00,3.319056524
131,4.317,1812.4,6.0497,2016-04-04_02:45:00,-16.457,-2.9409,-5.2867,-0.0195,20160403,234,2016-04-04 10:45:00,3.895428373
132,4.339,1818.4,6.0855,2016-04-04_03:00:00,-16.4391,-2.9457,-5.325,-0.0198,20160403,235,2016-04-04 11:00:00,3.621955413
133,4.353,1816.5,6.1071,2016-04-04_03:15:00,-16.425,-2.9528,-5.3458,-0.0203,20160403,236,2016-04-04 11:15:00,3.554072487
134,4.366,1814.2,6.1282,2016-04-04_03:30:00,-16.4064,-2.9827,-5.3533,-0.0222,20160403,237,2016-04-04 11:30:00,3.206572602
135,4.342,1789.5,6.0892,2016-04-04_03:45:00,-16.393,-3.1003,-5.2408,-0.022,20160403,238,2016-04-04 11:45:00,2.792653242
136,4.262,1759.2,5.9633,2016-04-04_04:00:00,-16.3979,-3.2736,-4.9844,-0.022,20160403,239,2016-04-04 12:00:00,2.602903164
137,4.14,1738.7,5.7685,2016-04-04_04:15:00,-16.4129,-3.4415,-4.6295,-0.0207,20160403,240,2016-04-04 12:15:00,1.532253059
138,4.031,1726.1,5.5967,2016-04-04_04:30:00,-16.4282,-3.5769,-4.3045,-0.0191,20160403,241,2016-04-04 12:30:00,2.160274461
139,3.973,1721.2,5.5048,2016-04-04_04:45:00,-16.4405,-3.6886,-4.0863,-0.0171,20160403,242,2016-04-04 12:45:00,1.973207624
140,3.932,1710.9,5.4387,2016-04-04_05:00:00,-16.4486,-3.7698,-3.9201,-0.0157,20160403,243,2016-04-04 13:00:00,1.529748846
141,3.86,1695.5,5.3255,2016-04-04_05:15:00,-16.4495,-3.7768,-3.7546,-0.0148,20160403,244,2016-04-04 13:15:00,1.219686201
142,3.777,1679.3,5.1928,2016-04-04_05:30:00,-16.4466,-3.7451,-3.5972,-0.0139,20160403,245,2016-04-04 13:30:00,0.926871739
143,3.713,1663.9,5.0915,2016-04-04_05:45:00,-16.4478,-3.7242,-3.4719,-0.0138,20160403,246,2016-04-04 13:45:00,1.316879671
144,3.686,1660.7,5.0492,2016-04-04_06:00:00,-16.4603,-3.7185,-3.4158,-0.0136,20160403,247,2016-04-04 14:00:00,1.200399306
145,3.673,1657.1,5.0288,2016-04-04_06:15:00,-16.4838,-3.7138,-3.3907,-0.0142,20160403,248,2016-04-04 14:15:00,1.43166701
146,3.661,1649.4,5.009,2016-04-04_06:30:00,-16.5169,-3.7256,-3.3481,-0.014,20160403,249,2016-04-04 14:30:00,1.203018446
147,3.646,1653.9,4.9852,2016-04-04_06:45:00,-16.5771,-3.772,-3.2594,-0.0142,20160403,250,2016-04-04 14:45:00,1.413079329
148,3.623,1648.8,4.9486,2016-04-04_07:00:00,-16.6693,-3.845,-3.1152,-0.013,20160403,251,2016-04-04 15:00:00,1.058817514
149,3.589,1638.7,4.8941,2016-04-04_07:15:00,-16.7503,-3.8914,-2.968,-0.0112,20160403,252,2016-04-04 15:15:00,1.77016672
150,3.581,1629.5,4.8825,2016-04-04_07:30:00,-16.7978,-3.9421,-2.8807,-0.0105,20160403,253,2016-04-04 15:30:00,1.639522376
151,3.582,1620.9,4.8835,2016-04-04_07:45:00,-16.8378,-3.9971,-2.8057,-0.0099,20160403,254,2016-04-04 15:45:00,2.277953682
152,3.565,1618.1,4.8573,2016-04-04_08:00:00,-16.8778,-4.0657,-2.6577,-0.0084,20160403,255,2016-04-04 16:00:00,2.571956234
153,3.529,1611.8,4.7995,2016-04-04_08:15:00,-16.9102,-4.1243,-2.4547,-0.008,20160403,256,2016-04-04 16:15:00,2.832122957
154,3.473,1608.9,4.7113,2016-04-04_08:30:00,-16.946,-4.1437,-2.242,-0.0081,20160403,257,2016-04-04 16:30:00,2.973029823
155,3.434,1603.5,4.6487,2016-04-04_08:45:00,-16.9888,-4.1732,-2.0481,-0.0079,20160403,258,2016-04-04 16:45:00,2.787814758
156,3.397,1596.3,4.5894,2016-04-04_09:00:00,-17.0341,-4.2145,-1.8167,-0.0072,20160403,259,2016-04-04 17:00:00,2.929037029
157,3.361,1590.5,4.5325,2016-04-04_09:15:00,-17.0747,-4.2225,-1.6473,-0.0061,20160403,260,2016-04-04 17:15:00,3.315509344
158,3.324,1589.2,4.4745,2016-04-04_09:30:00,-17.1147,-4.2376,-1.4365,-0.0054,20160403,261,2016-04-04 17:30:00,2.83900186
159,3.246,1605.8,4.3512,2016-04-04_09:45:00,-17.1849,-4.1724,-1.2346,-0.0044,20160403,262,2016-04-04 17:45:00,2.575872553
160,3.223,1622.7,4.3135,2016-04-04_10:00:00,-17.226,-4.1921,-1.0163,-0.0027,20160403,263,2016-04-04 18:00:00,2.298456667
161,3.257,1628.5,4.368,2016-04-04_10:15:00,-17.2205,-4.2957,-0.7911,-0.0029,20160403,264,2016-04-04 18:15:00,1.20716607
162,3.243,1628.2,4.3453,2016-04-04_10:30:00,-17.2,-4.3033,-0.6028,-0.0033,20160403,265,2016-04-04 18:30:00,1.735855219
163,3.236,1620.8,4.3346,2016-04-04_10:45:00,-17.1781,-4.3063,-0.4939,-0.0018,20160403,266,2016-04-04 18:45:00,2.170183581
164,3.235,1625.6,4.3329,2016-04-04_11:00:00,-17.153,-4.3012,-0.5231,-0.0004,20160403,267,2016-04-04 19:00:00,2.730278818
165,3.245,1636.4,4.3483,2016-04-04_11:15:00,-17.1374,-4.3047,-0.6143,0.0003,20160403,268,2016-04-04 19:15:00,2.956524895
166,3.268,1651.3,4.3851,2016-04-04_11:30:00,-17.128,-4.3332,-0.6723,0.0002,20160403,269,2016-04-04 19:30:00,2.83548221
167,3.313,1662.6,4.4569,2016-04-04_11:45:00,-17.1188,-4.4103,-0.6423,-0.0004,20160403,270,2016-04-04 19:45:00,2.919927858
168,3.379,1666.8,4.5618,2016-04-04_12:00:00,-17.1137,-4.5214,-0.6056,-0.0003,20160403,271,2016-04-04 20:00:00,2.878392021
169,3.483,1669.1,4.7262,2016-04-04_12:15:00,-17.1087,-4.6932,-0.5572,-0.0008,20160403,272,2016-04-04 20:15:00,2.992780973
170,3.575,1676.2,4.8732,2016-04-04_12:30:00,-17.0963,-4.8515,-0.4598,-0.0017,20160403,273,2016-04-04 20:30:00,3.205487522
171,3.638,1665.7,4.9729,2016-04-04_12:45:00,-17.0798,-4.965,-0.2791,-0.0019,20160403,274,2016-04-04 20:45:00,3.835376618
172,3.687,1661.1,5.0498,2016-04-04_13:00:00,-17.0669,-5.0494,-0.062,-0.0009,20160403,275,2016-04-04 21:00:00,3.917164302
173,3.727,1667.6,5.1132,2016-04-04_13:15:00,-17.046,-5.1056,0.2802,-0.0012,20160403,276,2016-04-04 21:15:00,2.995317077
174,3.745,1670.6,5.1416,2016-04-04_13:30:00,-17.005,-5.1136,0.5359,-0.001,20160403,277,2016-04-04 21:30:00,3.103817051
175,3.753,1675.9,5.1549,2016-04-04_13:45:00,-16.9757,-5.0956,0.7796,0.0004,20160403,278,2016-04-04 21:45:00,2.455115188
176,3.786,1673.1,5.208,2016-04-04_14:00:00,-16.961,-5.1115,0.9981,-0.0008,20160403,279,2016-04-04 22:00:00,2.94554602
177,3.814,1671.4,5.2512,2016-04-04_14:15:00,-16.9343,-5.1233,1.1519,-0.0012,20160403,280,2016-04-04 22:15:00,3.000316843
178,3.809,1664.9,5.2445,2016-04-04_14:30:00,-16.9194,-5.0963,1.2379,0.0008,20160403,281,2016-04-04 22:30:00,3.119882143
179,3.783,1661.7,5.202,2016-04-04_14:45:00,-16.9084,-5.0521,1.2394,0.0015,20160403,282,2016-04-04 22:45:00,4.145037086
180,3.74,1665.5,5.1346,2016-04-04_15:00:00,-16.9002,-4.9996,1.1699,0.0011,20160403,283,2016-04-04 23:00:00,4.839685169
181,3.711,1667.5,5.0884,2016-04-04_15:15:00,-16.8908,-4.9797,1.0461,0.0004,20160403,284,2016-04-04 23:15:00,4.664472321
182,3.729,1670.5,5.1166,2016-04-04_15:30:00,-16.8801,-5.0233,0.9726,0.0012,20160403,285,2016-04-04 23:30:00,4.637060033
183,3.748,1648.1,5.1473,2016-04-04_15:45:00,-16.8725,-5.0552,0.9693,0.0024,20160403,286,2016-04-04 23:45:00,3.275069725
184,3.725,1625.8,5.1113,2016-04-04_16:00:00,-16.8738,-5.0189,0.9674,0.0031,20160403,287,2016-04-05 00:00:00,3.210097112
89,3.686,1645.2,5.0486,2016-04-04_16:15:00,-16.703,-4.9352,1.0641,-0.0007,20160404,288,2016-04-05 00:15:00,2.918414403
90,3.669,1645.5,5.0212,2016-04-04_16:30:00,-16.6842,-4.9098,1.0518,-0.0032,20160404,289,2016-04-05 00:30:00,2.239022208
91,3.657,1654.2,5.003,2016-04-04_16:45:00,-16.6583,-4.8916,1.0499,-0.0026,20160404,290,2016-04-05 00:45:00,2.414069748
92,3.676,1651.4,5.0331,2016-04-04_17:00:00,-16.6406,-4.9128,1.0936,-0.0014,20160404,291,2016-04-05 01:00:00,2.243378369
93,3.685,1637.8,5.0467,2016-04-04_17:15:00,-16.6307,-4.9274,1.0905,-0.0011,20160404,292,2016-04-05 01:15:00,3.128050288
94,3.702,1617.9,5.0742,2016-04-04_17:30:00,-16.621,-4.9726,1.0103,-0.0006,20160404,293,2016-04-05 01:30:00,3.254851081
95,3.755,1598.7,5.1578,2016-04-04_17:45:00,-16.6147,-5.0754,0.9186,0.0002,20160404,294,2016-04-05 01:45:00,2.404816047
96,3.814,1593.5,5.2519,2016-04-04_18:00:00,-16.6125,-5.1863,0.8279,0.0013,20160404,295,2016-04-05 02:00:00,1.996605826
97,3.865,1592.7,5.3328,2016-04-04_18:15:00,-16.611,-5.2778,0.7641,0.0016,20160404,296,2016-04-05 02:15:00,3.016719818
98,3.905,1590.1,5.3968,2016-04-04_18:30:00,-16.6123,-5.3497,0.7114,0.0022,20160404,297,2016-04-05 02:30:00,2.911565947
99,3.943,1598.8,5.4568,2016-04-04_18:45:00,-16.6112,-5.4108,0.707,0.0023,20160404,298,2016-04-05 02:45:00,2.58252546
100,4.003,1595,5.5524,2016-04-04_19:00:00,-16.6021,-5.4942,0.8018,0.0017,20160404,299,2016-04-05 03:00:00,3.267538331
101,4.057,1585.7,5.6382,2016-04-04_19:15:00,-16.582,-5.5663,0.8973,0.0003,20160404,300,2016-04-05 03:15:00,3.612632426
102,4.093,1577.8,5.6946,2016-04-04_19:30:00,-16.552,-5.627,0.8751,-0.0007,20160404,301,2016-04-05 03:30:00,3.446375769
103,4.104,1573.1,5.7115,2016-04-04_19:45:00,-16.5175,-5.6565,0.7902,-0.0011,20160404,302,2016-04-05 03:45:00,3.210221664
104,4.112,1578.5,5.7252,2016-04-04_20:00:00,-16.4951,-5.6895,0.6386,0.0003,20160404,303,2016-04-05 04:00:00,3.382849409
105,4.153,1578.7,5.7899,2016-04-04_20:15:00,-16.4792,-5.767,0.514,-0.0003,20160404,304,2016-04-05 04:15:00,1.71060544
106,4.222,1580.1,5.8992,2016-04-04_20:30:00,-16.4619,-5.8789,0.4888,-0.0004,20160404,305,2016-04-05 04:30:00,1.767373202
107,4.294,1580.6,6.0128,2016-04-04_20:45:00,-16.4439,-5.9905,0.5173,-0.001,20160404,306,2016-04-05 04:45:00,3.110660793
108,4.365,1578.5,6.1255,2016-04-04_21:00:00,-16.4177,-6.0976,0.5838,-0.002,20160404,307,2016-04-05 05:00:00,3.008128562
109,4.415,1580.4,6.2061,2016-04-04_21:15:00,-16.3833,-6.171,0.6594,-0.0014,20160404,308,2016-04-05 05:15:00,2.691764133
110,4.396,1585.9,6.1747,2016-04-04_21:30:00,-16.3608,-6.136,0.6906,0.0002,20160404,309,2016-04-05 05:30:00,2.74880518
111,4.338,1626.5,6.0833,2016-04-04_21:45:00,-16.3542,-6.0475,0.6595,0.0019,20160404,310,2016-04-05 05:45:00,3.347655374
112,4.265,1667.6,5.9671,2016-04-04_22:00:00,-16.359,-5.9454,0.5088,0.0009,20160404,311,2016-04-05 06:00:00,3.458025104
113,4.29,1685.6,6.0071,2016-04-04_22:15:00,-16.3593,-5.9846,0.5197,-0.0005,20160404,312,2016-04-05 06:15:00,3.686110065
114,4.389,1691.1,6.1641,2016-04-04_22:30:00,-16.3492,-6.0941,0.9265,-0.0016,20160404,313,2016-04-05 06:30:00,3.098727364
115,4.493,1684.5,6.3296,2016-04-04_22:45:00,-16.3438,-6.1862,1.3396,-0.0009,20160404,314,2016-04-05 06:45:00,2.433478639
116,4.539,1692.9,6.4015,2016-04-04_23:00:00,-16.3399,-6.2321,1.463,0.0007,20160404,315,2016-04-05 07:00:00,2.471475
117,4.591,1711.2,6.4852,2016-04-04_23:15:00,-16.3182,-6.2646,1.6769,0.0028,20160404,316,2016-04-05 07:15:00,3.07743823
118,4.531,1734.5,6.3894,2016-04-04_23:30:00,-16.3274,-6.0619,2.0192,0.0069,20160404,317,2016-04-05 07:30:00,3.906812362
119,4.575,1751.2,6.4589,2016-04-04_23:45:00,-16.297,-5.9846,2.4295,0.0057,20160404,318,2016-04-05 07:45:00,4.100554549
120,4.721,1751.6,6.6907,2016-04-05_00:00:00,-16.2119,-6.0641,2.8271,0.0028,20160404,319,2016-04-05 08:00:00,4.039399441
121,4.847,1752.1,6.8904,2016-04-05_00:15:00,-16.084,-6.1466,3.1139,0.0002,20160404,320,2016-04-05 08:15:00,3.552835789
122,4.907,1754.9,6.9867,2016-04-05_00:30:00,-15.9714,-6.1851,3.2494,-0.0011,20160404,321,2016-04-05 08:30:00,4.247519905
123,4.855,1738.4,6.9042,2016-04-05_00:45:00,-15.8233,-6.0811,3.2693,-0.004,20160404,322,2016-04-05 08:45:00,4.008389763
124,4.733,1736.4,6.71,2016-04-05_01:00:00,-15.6509,-5.9176,3.1633,-0.0047,20160404,323,2016-04-05 09:00:00,4.046878654
125,4.659,1742.4,6.5921,2016-04-05_01:15:00,-15.4792,-5.8303,3.0763,-0.0068,20160404,324,2016-04-05 09:15:00,4.182646457
126,4.622,1745,6.5337,2016-04-05_01:30:00,-15.2815,-5.833,2.9438,-0.0094,20160404,325,2016-04-05 09:30:00,4.539289618
127,4.608,1749.8,6.5113,2016-04-05_01:45:00,-15.0962,-5.911,2.7306,-0.0087,20160404,326,2016-04-05 09:45:00,3.576479748
128,4.591,1744.7,6.4842,2016-04-05_02:00:00,-14.958,-6.0169,2.4169,-0.0075,20160404,327,2016-04-05 10:00:00,3.641238752
129,4.674,1741.1,6.617,2016-04-05_02:15:00,-14.8663,-6.2599,2.1443,-0.0064,20160404,328,2016-04-05 10:15:00,3.676473049
130,4.779,1733.2,6.7823,2016-04-05_02:30:00,-14.8143,-6.4994,1.9384,-0.0061,20160404,329,2016-04-05 10:30:00,4.469553879
131,4.856,1731.6,6.9055,2016-04-05_02:45:00,-14.7854,-6.6903,1.7106,-0.004,20160404,330,2016-04-05 10:45:00,5.126922854
132,4.887,1738.4,6.9545,2016-04-05_03:00:00,-14.7766,-6.7907,1.5008,-0.0026,20160404,331,2016-04-05 11:00:00,5.059564487
133,4.94,1739.2,7.0388,2016-04-05_03:15:00,-14.7884,-6.9225,1.2739,-0.0037,20160404,332,2016-04-05 11:15:00,4.814772951
134,5.06,1736.4,7.2296,2016-04-05_03:30:00,-14.8121,-7.1573,1.0201,-0.0019,20160404,333,2016-04-05 11:30:00,5.807199529
135,5.126,1720,7.3335,2016-04-05_03:45:00,-14.8528,-7.2877,0.8187,0.0026,20160404,334,2016-04-05 11:45:00,5.775510395
136,5.206,1694.9,7.4606,2016-04-05_04:00:00,-14.8945,-7.418,0.7963,-0.0023,20160404,335,2016-04-05 12:00:00,5.147385579
137,5.259,1681.1,7.5442,2016-04-05_04:15:00,-14.9199,-7.5293,0.4743,0.0016,20160404,336,2016-04-05 12:15:00,4.827690172
138,5.248,1675,7.528,2016-04-05_04:30:00,-14.9201,-7.5148,0.4449,0.0017,20160404,337,2016-04-05 12:30:00,4.958650673
139,5.224,1677.3,7.4885,2016-04-05_04:45:00,-14.9095,-7.4653,0.5883,-0.0005,20160404,338,2016-04-05 12:45:00,4.797442422
140,5.322,1667.9,7.6446,2016-04-05_05:00:00,-14.8563,-7.6108,0.7179,-0.0022,20160404,339,2016-04-05 13:00:00,4.964128991
141,5.392,1655,7.756,2016-04-05_05:15:00,-14.7882,-7.704,0.8964,0.0003,20160404,340,2016-04-05 13:15:00,4.779124092
142,5.603,1634.7,8.0908,2016-04-05_05:30:00,-14.7645,-8.0169,1.0907,-0.0011,20160404,341,2016-04-05 13:30:00,4.701082739
143,5.573,1621.3,8.0431,2016-04-05_05:45:00,-14.7498,-7.9645,1.1217,0.0052,20160404,342,2016-04-05 13:45:00,4.590784175
144,5.423,1623.8,7.805,2016-04-05_06:00:00,-14.7647,-7.7217,1.1373,0.0019,20160404,343,2016-04-05 14:00:00,6.046206785
145,5.449,1630,7.8458,2016-04-05_06:15:00,-14.8825,-7.7323,1.3296,-0.0101,20160404,344,2016-04-05 14:15:00,5.426653126
146,5.537,1619.1,7.9853,2016-04-05_06:30:00,-14.7596,-7.8303,1.5655,-0.0159,20160404,345,2016-04-05 14:30:00,5.301848426
147,5.779,1620.9,8.3694,2016-04-05_06:45:00,-14.8089,-8.2238,1.5544,0.0069,20160404,346,2016-04-05 14:45:00,5.160379317
148,5.796,1618.8,8.3966,2016-04-05_07:00:00,-14.9778,-8.2206,1.7098,0.0124,20160404,347,2016-04-05 15:00:00,5.280518505
149,5.689,1607.7,8.2278,2016-04-05_07:15:00,-14.9,-8.0627,1.6401,0.0112,20160404,348,2016-04-05 15:15:00,5.411714185
150,5.641,1601.3,8.1514,2016-04-05_07:30:00,-15.0334,-8.0517,1.2708,-0.0037,20160404,349,2016-04-05 15:30:00,5.763195909
151,5.894,1584.7,8.5522,2016-04-05_07:45:00,-15.1947,-8.4692,1.1881,-0.0172,20160404,350,2016-04-05 15:45:00,5.946867402
152,6.039,1577.6,8.7829,2016-04-05_08:00:00,-15.2628,-8.655,1.4934,-0.006,20160404,351,2016-04-05 16:00:00,6.256104344
153,6.026,1568.7,8.7619,2016-04-05_08:15:00,-15.3304,-8.6525,1.3803,-0.0023,20160404,352,2016-04-05 16:15:00,6.063019496
154,6.184,1561.1,9.0133,2016-04-05_08:30:00,-15.4767,-8.9277,1.2389,0.0003,20160404,353,2016-04-05 16:30:00,6.266275495
155,6.246,1555.5,9.1112,2016-04-05_08:45:00,-15.5424,-8.9955,1.4474,-0.0008,20160404,354,2016-04-05 16:45:00,6.401483141
156,6.198,1547.7,9.0342,2016-04-05_09:00:00,-15.5923,-8.8652,1.7393,-0.0023,20160404,355,2016-04-05 17:00:00,6.456598132
157,6.179,1545.9,9.0046,2016-04-05_09:15:00,-15.6739,-8.7844,1.9793,-0.0026,20160404,356,2016-04-05 17:15:00,6.689533181
158,6.099,1549.3,8.8776,2016-04-05_09:30:00,-15.7472,-8.6279,2.0904,-0.0004,20160404,357,2016-04-05 17:30:00,6.428706494
159,6.037,1580.2,8.7793,2016-04-05_09:45:00,-15.8657,-8.5512,1.988,0.0014,20160404,358,2016-04-05 17:45:00,6.591735968
160,5.976,1619,8.6823,2016-04-05_10:00:00,-15.8806,-8.4438,2.0211,-0.0008,20160404,359,2016-04-05 18:00:00,7.053387816
161,6.026,1628.2,8.762,2016-04-05_10:15:00,-15.9198,-8.5505,1.9134,-0.0057,20160404,360,2016-04-05 18:15:00,6.619333724
162,6.266,1610.3,9.1425,2016-04-05_10:30:00,-15.9244,-8.9652,1.7918,-0.0007,20160404,361,2016-04-05 18:30:00,6.79336467
163,6.317,1603.4,9.2231,2016-04-05_10:45:00,-15.9311,-9.0333,1.8611,0.0082,20160404,362,2016-04-05 18:45:00,6.55839175
164,6.206,1621.7,9.0477,2016-04-05_11:00:00,-15.9475,-8.8505,1.8784,0.0092,20160404,363,2016-04-05 19:00:00,6.804098183
165,6.262,1634.2,9.1357,2016-04-05_11:15:00,-15.9463,-8.9317,1.9199,0.0085,20160404,364,2016-04-05 19:15:00,6.932725925
